estado,anio,periodo,fecha,metric,indicador,fuente,valor
Nuevo León,2017,6 Meses,2017-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.337420375836889
Nuevo León,2017,9 Meses,2017-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.398072443660365
Nuevo León,2017,Anual,2017-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.387713473593108
Nuevo León,2018,T1,2018-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.367891787710613
Nuevo León,2018,T2,2018-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.183919924977512
Nuevo León,2018,T3,2018-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.517739282957359
Nuevo León,2018,T4,2018-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.150463078326883
Nuevo León,2018,6 Meses,2018-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0895349347939514
Nuevo León,2018,9 Meses,2018-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.231551155626572
Nuevo León,2018,Anual,2018-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.210261363582294
Nuevo León,2019,T1,2019-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.12490931127885
Nuevo León,2019,T2,2019-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.330227610324055
Nuevo León,2019,T3,2019-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0451803899606502
Nuevo León,2019,T4,2019-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.22397415465433
Nuevo León,2019,6 Meses,2019-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.229217089438619
Nuevo León,2019,9 Meses,2019-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.167249130955837
Nuevo León,2019,Anual,2019-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0655571230706442
Nuevo León,2020,T1,2020-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.363489481005288
Nuevo León,2020,T2,2020-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.989249112345066
Nuevo León,2020,T3,2020-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.372007873962041
Nuevo León,2020,T4,2020-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.159770108320145
Nuevo León,2020,6 Meses,2020-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.676454128756346
Nuevo León,2020,9 Meses,2020-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.57561398674683
Nuevo León,2020,Anual,2020-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.389130072211141
Nuevo León,2021,T1,2021-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.469208158775398
Nuevo León,2021,T2,2021-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.76588763182568
Nuevo León,2021,T3,2021-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.27511586340366
Nuevo León,2021,T4,2021-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.617132740725809
Nuevo León,2021,6 Meses,2021-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.01962162695476
Nuevo León,2021,9 Meses,2021-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.10809563352575
Nuevo León,2021,Anual,2021-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.972056885775302
Nuevo León,2022,T1,2022-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.876526334153322
Nuevo León,2022,T2,2022-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.388975386353467
Nuevo León,2022,T3,2022-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.663252336034123
Nuevo León,2022,T4,2022-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.324722612330404
Nuevo León,2022,6 Meses,2022-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.625837580405637
Nuevo León,2022,9 Meses,2022-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.63869080053532
Nuevo León,2022,Anual,2022-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.555289420357539
Nuevo León,2023,T1,2023-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0712827099826786
Nuevo León,2023,T2,2023-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.234933850439485
Nuevo León,2023,T3,2023-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.068539997419417
Nuevo León,2023,T4,2023-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.496311233113969
Nuevo León,2023,6 Meses,2023-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.15524311548754
Nuevo León,2023,9 Meses,2023-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0788769221878979
Nuevo León,2023,Anual,2023-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.187946345378964
Nuevo León,2024,T1,2024-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0439976816193152
Nuevo León,2024,T2,2024-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0818618977212217
Nuevo León,2024,T3,2024-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.214665597820934
Nuevo León,2024,T4,2024-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0868963497758122
Nuevo León,2024,6 Meses,2024-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0634229937117444
Nuevo León,2024,9 Meses,2024-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.114214057569026
Nuevo León,2024,Anual,2024-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.107252478205813
Nuevo León,2025,T1P,2025-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0671787098646985
Nuevo León,2025,T2,2025-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Nuevo León,2025,T3,2025-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Nuevo León,2025,T4,2025-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Nuevo León,2025,6 Meses,2025-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Nuevo León,2025,9 Meses,2025-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Nuevo León,2025,Anual,2025-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2005,T1,2005-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2005,T2,2005-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2005,T3,2005-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2005,T4,2005-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2005,6 Meses,2005-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2005,9 Meses,2005-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2005,Anual,2005-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Oaxaca,2006,T1,2006-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.454217365962086
Oaxaca,2006,T2,2006-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.249174633919843
Oaxaca,2006,T3,2006-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0441791803202452
Oaxaca,2006,T4,2006-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0854500637691176
Oaxaca,2006,6 Meses,2006-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.34860846680836
Oaxaca,2006,9 Meses,2006-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.21484574226393
Oaxaca,2006,Anual,2006-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.137152599740705
Oaxaca,2007,T1,2007-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.114414497337673
Oaxaca,2007,T2,2007-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0162339371286764
Oaxaca,2007,T3,2007-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.11734709067408
Oaxaca,2007,T4,2007-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.257654466242319
Oaxaca,2007,6 Meses,2007-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0651569743814118
Oaxaca,2007,9 Meses,2007-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.00474184291445938
Oaxaca,2007,Anual,2007-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0681625266616915
Oaxaca,2008,T1,2008-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.333141541062689
Oaxaca,2008,T2,2008-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.216111973918959
Oaxaca,2008,T3,2008-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0773903792610934
Oaxaca,2008,T4,2008-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.31189801548551
Oaxaca,2008,6 Meses,2008-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.274135940349401
Oaxaca,2008,9 Meses,2008-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.208226227999106
Oaxaca,2008,Anual,2008-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.23435582228921
Oaxaca,2009,T1,2009-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.232531950810424
Oaxaca,2009,T2,2009-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.385678940474458
Oaxaca,2009,T3,2009-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.273180272366211
Oaxaca,2009,T4,2009-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.214763364086973
Oaxaca,2009,6 Meses,2009-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.310691928639506
Oaxaca,2009,9 Meses,2009-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.113938954040402
Oaxaca,2009,Anual,2009-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.138737152494193
Oaxaca,2010,T1,2010-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.15659128556358
Oaxaca,2010,T2,2010-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.214347299620757
Oaxaca,2010,T3,2010-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.419528765593099
Oaxaca,2010,T4,2010-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0461444941617402
Oaxaca,2010,6 Meses,2010-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.18544849696173
Oaxaca,2010,9 Meses,2010-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.2659703186804
Oaxaca,2010,Anual,2010-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.182639566351965
Oaxaca,2011,T1,2011-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0331335413811513
Oaxaca,2011,T2,2011-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.223950396946844
Oaxaca,2011,T3,2011-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.156731976864069
Oaxaca,2011,T4,2011-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.239016628622155
Oaxaca,2011,6 Meses,2011-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.096973492100248
Oaxaca,2011,9 Meses,2011-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.00996458287238209
Oaxaca,2011,Anual,2011-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.056021379480529
Oaxaca,2012,T1,2012-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.113746593674532
Oaxaca,2012,T2,2012-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0716414415182439
Oaxaca,2012,T3,2012-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.107146327745914
Oaxaca,2012,T4,2012-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.133143446864973
Oaxaca,2012,6 Meses,2012-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0207614239348823
Oaxaca,2012,9 Meses,2012-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0225449749244667
Oaxaca,2012,Anual,2012-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0503947932181258
Oaxaca,2013,T1,2013-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.198645935937558
Oaxaca,2013,T2,2013-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.421082406468901
Oaxaca,2013,T3,2013-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.143085143994262
Oaxaca,2013,T4,2013-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0652322880260815
Oaxaca,2013,6 Meses,2013-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.309578632972775
Oaxaca,2013,9 Meses,2013-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.25444373361432
Oaxaca,2013,Anual,2013-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.171453085957393
Oaxaca,2014,T1,2014-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0186203334040773
Oaxaca,2014,T2,2014-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.284138851467657
Oaxaca,2014,T3,2014-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.142531583646701
Oaxaca,2014,T4,2014-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.236859914279269
Oaxaca,2014,6 Meses,2014-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.135615631604877
Oaxaca,2014,9 Meses,2014-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0436441752039934
Oaxaca,2014,Anual,2014-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0265726681127983
Oaxaca,2015,T1,2015-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.480183059873718
Oaxaca,2015,T2,2015-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.497026095780296
Oaxaca,2015,T3,2015-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.470101321273488
Oaxaca,2015,T4,2015-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.107910199521259
Oaxaca,2015,6 Meses,2015-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.48878894209735
Oaxaca,2015,9 Meses,2015-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.4824885054209
Oaxaca,2015,Anual,2015-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.385079113569571
Oaxaca,2016,T1,2016-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.279276533622298
Oaxaca,2016,T2,2016-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.121366931934702
Oaxaca,2016,T3,2016-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.00576496634421586
Oaxaca,2016,T4,2016-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0494514054258563
Oaxaca,2016,6 Meses,2016-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.198925332104156
Oaxaca,2016,9 Meses,2016-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.129173295476605
Oaxaca,2016,Anual,2016-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.108865183698085
Oaxaca,2017,T1,2017-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0685193171591882
Oaxaca,2017,T2,2017-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.193532999725698
Oaxaca,2017,T3,2017-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.496432884377021
Oaxaca,2017,T4,2017-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0784063901207948
Oaxaca,2017,6 Meses,2017-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.131607947421857
Oaxaca,2017,9 Meses,2017-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.252581969143159
Oaxaca,2017,Anual,2017-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.207884809101503
Oaxaca,2018,T1,2018-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.136492479279
Oaxaca,2018,T2,2018-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.120093395341716
Oaxaca,2018,T3,2018-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.395065619708726
Oaxaca,2018,T4,2018-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.355022186621336
Oaxaca,2018,6 Meses,2018-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.00704695443661289
Oaxaca,2018,9 Meses,2018-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.126252239295659
Oaxaca,2018,Anual,2018-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.186328015340182
Oaxaca,2019,T1,2019-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.70384425153476
Oaxaca,2019,T2,2019-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.334922789617762
Oaxaca,2019,T3,2019-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.215861863145329
Oaxaca,2019,T4,2019-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.317900224636539
Oaxaca,2019,6 Meses,2019-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.516463229875469
Oaxaca,2019,9 Meses,2019-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.415261680921224
Oaxaca,2019,Anual,2019-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.389945520561661
Oaxaca,2020,T1,2020-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0313865421532069
Oaxaca,2020,T2,2020-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.786870989348141
Oaxaca,2020,T3,2020-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0660255999257894
Oaxaca,2020,T4,2020-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.127018344090301
Oaxaca,2020,6 Meses,2020-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.409204098254005
Oaxaca,2020,9 Meses,2020-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.295553818981755
Oaxaca,2020,Anual,2020-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.252826655050307
Oaxaca,2021,T1,2021-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.11955656034258
Oaxaca,2021,T2,2021-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,1.86321906776096
Oaxaca,2021,T3,2021-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.434399850608359
Oaxaca,2021,T4,2021-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.737640802715156
Oaxaca,2021,6 Meses,2021-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.859705161725289
Oaxaca,2021,9 Meses,2021-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.712393982392209
Oaxaca,2021,Anual,2021-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.719401748381322
Oaxaca,2022,T1,2022-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.398121012842489
Oaxaca,2022,T2,2022-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.480651450761571
Oaxaca,2022,T3,2022-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.588096937001719
Oaxaca,2022,T4,2022-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.594997777578217
Oaxaca,2022,6 Meses,2022-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.440560005530425
Oaxaca,2022,9 Meses,2022-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.491432880560604
Oaxaca,2022,Anual,2022-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.518930230041029
Oaxaca,2023,T1,2023-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.414074872481239
Oaxaca,2023,T2,2023-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.101676408387051
Oaxaca,2023,T3,2023-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.117887357910691
Oaxaca,2023,T4,2023-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.123097675993594
Oaxaca,2023,6 Meses,2023-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.253746306596026
Oaxaca,2023,9 Meses,2023-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.207369379191142
Oaxaca,2023,Anual,2023-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.185372234552978
Oaxaca,2024,T1,2024-03-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.285859632001816
Oaxaca,2024,T2,2024-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0232434778087653
Oaxaca,2024,T3,2024-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0554420625274754
Oaxaca,2024,T4,2024-12-31,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.139720362247035
Oaxaca,2024,6 Meses,2024-06-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.127264390900422
Oaxaca,2024,9 Meses,2024-09-30,Contribución a la variación nacional,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,-0.0659301342049913
